ID_DOI,Latitude,Longitude,Multispecies study (y/n),yrstart,yrend,Significant trend (y/blank),r or r2 value reported (y/blank),Species,Time Series Type ,Position,Abundance Change,Hemisphere,Sampling,Functional group,Timespan,full.ref
1098,50.15,-4.15,y,1913,2002,,y,Scophthalmus rhombus,Irregular,0.5834,Negative,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1033,51.42,3.58,y,1970,2006,y,,Scophthalmus rhombus,Time series,0.6454,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1033,52.9,4.6,y,1970,2006,,,Scophthalmus rhombus,Time series,0.71765,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1033,53.15,5.15,y,1970,2006,,,Scophthalmus rhombus,Time series,0.72986,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
2130,-29.42,31.32,y,1989,2007,y,,Scorpaena scrofa,Time series,0.82409,Positive,S,Timeseries,Fish,19,"Lloyd, P., S. Weeks, M. Magno-Canto, G. Plaganyi and E. Plaganyi. 2010 Ocean warming alters species abundance patterns and increases species richness in an African sub-tropical reef-fish community. Fisheries Oceanography 21: 78-94"
2111,33,-121,y,1951,2002,,,Scorpaenichthys marmoratus,Time series,0.02618,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2116,-42,148.3,y,1880,2010,,,Scorpis aequipinnis ,Irregular,0.94082,Positive,S,Irregular,Fish,131,"Last, P.R., W.T. White, D.C. Gledhill, A.J. Hobday, R. Brown, G.J. Edgar and G. Pecl. 2010. Long-term shifts in abundance and distribution of a temperate fish fauna: a response to climate change and fishing practices. Global Ecology and Biogeography."
2116,-42,148.3,y,1880,2010,,,Scorpis lineolata,Irregular,0.9585,Positive,S,Irregular,Fish,131,"Last, P.R., W.T. White, D.C. Gledhill, A.J. Hobday, R. Brown, G.J. Edgar and G. Pecl. 2010. Long-term shifts in abundance and distribution of a temperate fish fauna: a response to climate change and fishing practices. Global Ecology and Biogeography."
1098,50.15,-4.15,y,1913,2002,y,y,Scyliorhinus canicula,Irregular,0.82721,Positive,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1098,50.15,-4.15,y,1913,2002,,y,Scyliorhinus stellaris,Irregular,0.91363,Positive,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
2111,33,-121,y,1951,2002,,,Sebastes aurora,Time series,0.02275,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2111,33,-121,y,1951,2002,,,Sebastes jordani,Time series,0.03465,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2111,33,-121,y,1951,2002,y,,Sebastes paucispinis,Time series,0.01426,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
1116,50.31,-4.07,y,1951,1990,,,Semibalanus balanoides ,Time series,0.24565,Negative,N,Timeseries,Invertebrates,40,"Southward, A. J. 1991. Forty years of changes in species composition and population density of barnacles on a rocky shore near Plymouth. Journal of the Marine Biological Association, UK 71:495-513"
1012,53,-9.5,y,1958,2003,y,,Semibalanus balanoides ,Two point,0.35286,Positive,N,Twopoint,Invertebrates,46,"Simkanin, C., A. Power, A. Myers, D. McGrath, A. Southward, N. Mieszkowska, R. Leaper, and R. O'Riordan. 2005. Using historical data to detect temporal changes in the abundances of intertidal species on Irish shores. Journal of the Marine Biological Assoc"
2130,-29.42,31.32,y,1989,2007,,,Seriola lalandi ,Time series,0.08932,Positive,S,Timeseries,Fish,19,"Lloyd, P., S. Weeks, M. Magno-Canto, G. Plaganyi and E. Plaganyi. 2010 Ocean warming alters species abundance patterns and increases species richness in an African sub-tropical reef-fish community. Fisheries Oceanography 21: 78-94"
1092,47.3,-2.7,y,1981,2001,,,Solea solea,Time series,0.51167,Negative,N,Timeseries,Fish,21,"Desaunay, Y, D. Guerault, O. Le Pape and J. Poulard. 2006. Changes in occurrence and abundance of northern/southern flatfishes over a 20-year period in a coastal nursery area (Bay of Vilaine) and on the eastern continental shelf of the Bay of Biscay. Scie"
2120,50,-9,y,1970,1998,,,Solea solea,Time series,0.6317,Positive,N,Timeseries,Fish,29,"Brunel T., Boucher J. 2007. Long-term trends in fish recruitment in the north-east Atlantic related to climate change. Fisheries Oceanography 16: 336-349."
1098,50.15,-4.15,y,1913,2002,,y,Solea solea,Irregular,0.63836,Negative,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
2120,50.4,0.5,y,1970,1998,,,Solea solea,Time series,0.64948,Positive,N,Timeseries,Fish,29,"Brunel T., Boucher J. 2007. Long-term trends in fish recruitment in the north-east Atlantic related to climate change. Fisheries Oceanography 16: 336-349."
2046,51.21,-3.12,y,1981,2008,y,y,Solea solea,Time series,0.68549,Positive,N,Timeseries,Fish,28,"Henderson, P. and D. Bird. 2010. Fish and macro-crustacean communities and their dynamics in the Severn Estuary. Marine Pollution Bulletin 61: 100-114."
1033,52.9,4.6,y,1970,2006,,,Solea solea,Time series,0.76061,Negative,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1033,53.15,5.15,y,1970,2006,,,Solea solea,Time series,0.77173,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
101016,53,8,y,1972,2014,y,y,Solea solea,Time series,0.76506,Positive,N,Timeseries,Fish,43,"Meyer, Julia; Kroencke, Ingrid; Bartholomae, Alexander; et al., Long-term changes in species composition of demersal fish and epibenthic species in the Jade area (German Wadden Sea/Southern North Sea) since 1972, ESTUARINE COASTAL AND SHELF SCIENCE   Volume: 181   Pages: 284-293 DOI:10.1016/j.ecss.2016.08.047"
2120,56,-8,y,1970,1998,,,Solea solea,Time series,0.89842,Negative,N,Timeseries,Fish,29,"Brunel T., Boucher J. 2007. Long-term trends in fish recruitment in the north-east Atlantic related to climate change. Fisheries Oceanography 16: 336-349."
1095,30,-86.5,y,1971,2006,,,Sparisoma viride,Irregular,1,Positive,N,Irregular,Fish,36,"Fodrie, F.J., K.L. Heck, S.P. Powers, W.M. Graham and K.L. Robinson. 2010. Climate-related, decadal-scale assemblage changes of seagrass-associated fishes in the northern Gulf of Mexico. Global Change Biology 16: 48-59"
2111,33,-121,y,1951,2002,,,Sphyraena argentea,Time series,0.85066,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
1033,52.9,4.6,y,1970,2006,,,Sprattus sprattus,Time series,0.14381,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
2106,56,19,y,1976,2000,,,Sprattus sprattus,Time series,0.39333,Positive,N,Timeseries,Fish,25,"Beaugrand, G., M. Edwards, K. Brander, C. Luczak and F. Ibanez. 2008. Causes and projections of abrupt climate-driven ecosystem shifts in the North Atlantic. Ecology Letters 11: 1157-1168"
2133,58,-5.5,y,1948,2003,y,,Stenella coeruleoalba,Time series,1,Positive,N,Timeseries,Mammalsandreptiles,56,"MacLeod, C.D., S.M. Bannon, G.J. Pierce, C. Schweder, J.A. Learmonth, J.S. Herman and R.J. Reid. 2005. Climate change and the cetacean community of north-west Scotland. Biological Conservation 124: 477:483"
2128,33,-121,y,1951,1998,y,,Stenobrachius leucopsarus,Time series,0.05057,Negative,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,,,Stenobrachius leucopsarus,Time series,0.05057,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
1101,41.26,-71.25,y,1959,2005,y,,Stenotomus chrysops,Time series,0.8152,Positive,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
1101,41.34,-71.25,y,1959,2005,y,,Stenotomus chrysops,Time series,0.82098,Positive,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
101080,59.62,7.05,y,1955,2009,,,Stictyosiphon soriferus,Irregular,0.77128,Positive,N,Irregular,Macroalgae,55,"Vivian Husa, Henning Steen & Kjersti Sjøtun (2014) Historical changes in macroalgal communities in Hardangerfjord (Norway), Marine Biology Research, 10:3, 226-240, DOI: 10.1080/17451000.2013.810751"
2128,33,-121,y,1951,1998,y,,Stomias atriventer,Time series,0.70497,Positive,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,,,Stomias atriventer,Time series,0.70497,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
101080,59.62,7.05,y,1955,2009,,,Striaria attenuata,Irregular,0.87304,Positive,N,Irregular,Macroalgae,55,"Vivian Husa, Henning Steen & Kjersti Sjøtun (2014) Historical changes in macroalgal communities in Hardangerfjord (Norway), Marine Biology Research, 10:3, 226-240, DOI: 10.1080/17451000.2013.810751"
2128,33,-121,y,1951,1998,y,,Symbolophorus californiensis,Time series,0.24848,Positive,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,,,Symbolophorus californiensis,Time series,0.24848,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2128,33,-121,y,1951,1998,y,,Tactostoma macropus,Time series,0.04955,Positive,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,,,Tactostoma macropus,Time series,0.04955,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2128,33,-121,y,1951,1998,y,,Tarletonbeania crenularis,Time series,0.06939,Negative,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,y,,Tarletonbeania crenularis,Time series,0.06939,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
1101,41.26,-71.25,y,1959,2005,,,Tautoga onitis,Time series,0.67212,Negative,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
1101,41.34,-71.25,y,1959,2005,y,,Tautoga onitis,Time series,0.67974,Negative,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
1101,41.26,-71.25,y,1959,2005,y,,Tautogolabrus adspersus,Time series,0.0762,Negative,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
1101,41.34,-71.25,y,1959,2005,y,,Tautogolabrus adspersus,Time series,0.08671,Negative,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
2051,36.62,-121.91,y,1931,1996,y,,Tetraclita rubescens,Irregular,0.65453,Positive,N,Irregular,Invertebrates,66,"Sagarin, R. D., J. P. Barry, S. E. Gilman, and C. H. Baxter. 1999. Climate-related change in an intertidal community over short and long time scales. Ecological Monographs 69:465-490"
2111,33,-121,y,1951,2002,,,Tetragonurus cuvieri,Time series,0.21205,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2092,-41,55,y,1981,2007,,,Thalassarche chlororhynchos,Irregular,0.86815,Negative,S,Irregular,Seabirds,27,"Peron, C., M. Authier, C. Barbraud, K. Delord, D. Besson and H. Weimerskirch. 2010. Interdecadal changes in at-sea distribution and abundance of subantarctic seabirds along a latitudinal gradient in the Southern Indian Ocean. Global Change Biology 16: 189"
1095,30,-86.5,y,1971,2006,,,Thalassoma bifasciatum,Irregular,1,Positive,N,Irregular,Fish,36,"Fodrie, F.J., K.L. Heck, S.P. Powers, W.M. Graham and K.L. Robinson. 2010. Climate-related, decadal-scale assemblage changes of seagrass-associated fishes in the northern Gulf of Mexico. Global Change Biology 16: 48-59"
2091,56,-169,y,1960,2000,,,Themisto libellula,Irregular,0.25046,Negative,N,Irregular,Zooplankton,41,"Sinclair, E.H., L.S. Vlietstra, D.S. Johnson, T.K. Zeppelin, G.V. Byrd, A.M. Springer, R.R. Ream and G.L. Hunt Jr. 2008. Patterns in prey use among fur seals and seabirds in the Pribilof Islands. Deep-Sea Research II 55: 1897-1918"
2051,36.62,-121.91,y,1931,1996,y,,Tonicella lineata,Irregular,0.00448,Negative,N,Irregular,Invertebrates,66,"Sagarin, R. D., J. P. Barry, S. E. Gilman, and C. H. Baxter. 1999. Climate-related change in an intertidal community over short and long time scales. Ecological Monographs 69:465-490"
2116,-41,146.3,y,1880,2010,,,Trachichthys australis,Irregular,1,Positive,S,Irregular,Fish,131,"Last, P.R., W.T. White, D.C. Gledhill, A.J. Hobday, R. Brown, G.J. Edgar and G. Pecl. 2010. Long-term shifts in abundance and distribution of a temperate fish fauna: a response to climate change and fishing practices. Global Ecology and Biogeography."
2111,33,-121,y,1951,2002,,,Trachipterus altivelis,Time series,0.08523,Negative,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
1073,56,3,y,1925,2004,,,Trachurus trachurus,Time series,0.94357,Positive,N,Timeseries,Fish,80,"Beare, D.J., F. Burns, A. Greig, E.G. Jones, K. Peach, M. Kienzle, E. Mackenzie and D.G. Reid. 2004. Long-term increases in prevalence of North Sea fishes having southern biogeographic affinities. Marine Ecology Progress Series 284: 269-278"
2128,33,-121,y,1951,1998,y,,Triphoturus mexicanus,Time series,0.94361,Positive,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,,,Triphoturus mexicanus,Time series,0.94361,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
2120,57,3,y,1970,1998,,,Trisopterus esmarkii,Time series,0.24003,Negative,N,Timeseries,Fish,29,"Brunel T., Boucher J. 2007. Long-term trends in fish recruitment in the north-east Atlantic related to climate change. Fisheries Oceanography 16: 336-349."
1079,63.8,-22.6,y,1985,2004,,,Trisopterus esmarkii,Time series,0.60916,Positive,N,Timeseries,Fish,20,"Bjornsson, H. and O.K. Palsson. 2004. Distribution patterns and dynamics of fish stocks under recent climate change in Icelandic waters. ICES CM2004/K:30"
1098,50.15,-4.15,y,1913,2002,,y,Trisopterus luscus,Irregular,0.23669,Positive,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1098,51.2,-3.13,y,1981,2002,,y,Trisopterus luscus,Time series,0.34025,Positive,N,Timeseries,Fish,22,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1033,53.15,5.15,y,1970,2006,,,Trisopterus luscus,Time series,0.53256,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1073,56,3,y,1925,2004,,,Trisopterus luscus,Time series,0.81363,Positive,N,Timeseries,Fish,80,"Beare, D.J., F. Burns, A. Greig, E.G. Jones, K. Peach, M. Kienzle, E. Mackenzie and D.G. Reid. 2004. Long-term increases in prevalence of North Sea fishes having southern biogeographic affinities. Marine Ecology Progress Series 284: 269-278"
1098,50.15,-4.15,y,1913,2002,y,y,Trisopterus minutus,Irregular,0.50138,Positive,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1098,51.2,-3.13,y,1981,2002,,y,Trisopterus minutus,Time series,0.54482,Positive,N,Timeseries,Fish,22,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1033,52.9,4.6,y,1970,2006,,,Trisopterus minutus,Time series,0.61514,Negative,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1033,53.15,5.15,y,1970,2006,,,Trisopterus minutus,Time series,0.62548,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1073,56,3,y,1925,2004,,,Trisopterus minutus,Time series,0.74338,Positive,N,Timeseries,Fish,80,"Beare, D.J., F. Burns, A. Greig, E.G. Jones, K. Peach, M. Kienzle, E. Mackenzie and D.G. Reid. 2004. Long-term increases in prevalence of North Sea fishes having southern biogeographic affinities. Marine Ecology Progress Series 284: 269-278"
2116,-42,148.3,y,1880,2010,,,Trygonoptera imitata,Irregular,1,Positive,S,Irregular,Fish,131,"Last, P.R., W.T. White, D.C. Gledhill, A.J. Hobday, R. Brown, G.J. Edgar and G. Pecl. 2010. Long-term shifts in abundance and distribution of a temperate fish fauna: a response to climate change and fishing practices. Global Ecology and Biogeography."
2116,-42,148.3,y,1880,2010,,,Trygonorrhina dumerilii,Irregular,1,Positive,S,Irregular,Fish,131,"Last, P.R., W.T. White, D.C. Gledhill, A.J. Hobday, R. Brown, G.J. Edgar and G. Pecl. 2010. Long-term shifts in abundance and distribution of a temperate fish fauna: a response to climate change and fishing practices. Global Ecology and Biogeography."
2077,40.5,-9,n,1960,1994,,,Uria aalge,Time series,0.1944,Negative,N,Timeseries,Seabirds,35,"Munilla, I., C. Diez and A. Velando. 2007. Are edge bird populations doomed to extinction? A retrospective analysis of the common guillemot collapse in Iberia. Biological Conservation 137:359-371."
2116,-42,148.3,y,1880,2010,,,Urolophus paucimaculatus,Irregular,0.88748,Positive,S,Irregular,Fish,131,"Last, P.R., W.T. White, D.C. Gledhill, A.J. Hobday, R. Brown, G.J. Edgar and G. Pecl. 2010. Long-term shifts in abundance and distribution of a temperate fish fauna: a response to climate change and fishing practices. Global Ecology and Biogeography."
1101,41.26,-71.25,y,1959,2005,y,,Urophycis chuss,Time series,0.49177,Negative,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
1101,41.34,-71.25,y,1959,2005,,,Urophycis chuss,Time series,0.50201,Positive,N,Timeseries,Fish,47,"Collie, J.S, Wood A.D. and Jeffries H.P. 2008 Long-term shifts in the species composition of a coastal fish community. Canadian Journal of Fisheries and Aquatic Sciences. 65: 1352-1365"
1103,72,-152,n,1985,2004,y,,Ursus maritimus,Time series,0.74679,Negative,N,Timeseries,Mammalsandreptiles,20,"Fischbach, A.S., S.C. Amstrup and D.C. Douglas. 2007. Landward and eastward shift of Alaskan polar bear denning associated with recent sea ice changes. Polar Biology 30:1395-1405"
2128,33,-121,y,1951,1998,y,,Vinciguerria lucetia,Time series,0.98646,Positive,N,Timeseries,Larvalbonyfish,48,"Hsieh, C., H.J. Kim, W. Watson, E. Di Lorenzo and G. Sugihara. 2009. Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern Californian region. Global Change Biology 15: 2137-2152"
2111,33,-121,y,1951,2002,y,,Vinciguerria lucetia,Time series,0.98646,Positive,N,Timeseries,Larvalbonyfish,52,"Hsieh, C. H., C. Reiss, W. Watson, M. J. Allen, J. R. Hunter, R. N. Lea, R. H. Rosenblatt, P. E. Smith and G. Sugihara 2005.A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the southern Calif"
1010,46,-3,y,1987,2006,,y,Zeugopterus punctatus,Time series,0,Positive,N,Timeseries,Fish,20,"Hermant, M., J. Lobry, S. Bonhommeau, J. Poulard and O. Le Pape. 2010. Impact of warming on abundance and occurrence of flatfish populations in the Bay of Biscay (France). Journal of Sea Research 64: 45-53"
1098,50.15,-4.15,y,1913,2002,,y,Zeus faber,Irregular,0.82959,Positive,N,Irregular,Fish,90,"Genner, M.J., D.W. Sims, V.J. Wearmouth, E.J. Southall, A.J. Southward, P.A. Henderson and S.J. Hawkins. 2004. Regional climatic warming drives long-term community change of British marine fish. Proceedings of the Royal Society of London Series B. 271: 65"
1073,56,3,y,1925,2004,,,Zeus faber,Time series,0.92871,Positive,N,Timeseries,Fish,80,"Beare, D.J., F. Burns, A. Greig, E.G. Jones, K. Peach, M. Kienzle, E. Mackenzie and D.G. Reid. 2004. Long-term increases in prevalence of North Sea fishes having southern biogeographic affinities. Marine Ecology Progress Series 284: 269-278"
1033,51.42,3.58,y,1970,2006,,,Zoarces viviparus,Time series,0,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
1033,53.15,5.15,y,1970,2006,,,Zoarces viviparus,Time series,0.01804,Positive,N,Timeseries,Fish,37,"Tulp, I., Bolle, L.J. and A.D. Rijnsdorp. 2008. Signals from the shallows: In search of common patterns in long-term trends in Dutch estuarine and coastal fish. Journal of Sea Research. 60: 54-73"
2050,34.69,-78.91,n,1986,2004,y,,Zostera marina,Irregular,0.22033,Negative,N,Irregular,Seagrass,19,"Micheli, F., M. J. Bishop, C. H. Peterson, and J. Rivera. 2008. Alteration of seagrass species composition and function over two decades. Ecological Monographs 78:225-244"
2050,34.69,-78.91,n,1985,2004,,,Zostera marina,Irregular,0.22033,Negative,N,Irregular,Seagrass,20,"Micheli, F., M. J. Bishop, C. H. Peterson, and J. Rivera. 2008. Alteration of seagrass species composition and function over two decades. Ecological Monographs 78:225-244"
